cluster,state,region,source,uor,lat,lng,military,incorporated,timezone,ranking,zips,id,wealth,density,literacy,employment,mortality,agriculture
29051,Missouri,Cole,polygon,U,38.5157,-92.0647,FALSE,TRUE,America/Chicago,3,65101,1840009796,c:rich,moderately dense,highly educated,high employment,medium mortality,good agriculture
29053,Missouri,Cooper,polygon,U,38.9341,-92.7025,FALSE,TRUE,America/Chicago,3,65233,1840012766,b:middle,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
29055,Missouri,Crawford,polygon,U,38.0948,-91.2953,FALSE,TRUE,America/Chicago,3,65535,1840012949,b:middle,dense,moderately educated,medium employment,high mortality,best
29057,Missouri,Dade,polygon,U,37.3428,-93.7024,FALSE,TRUE,America/Chicago,3,65646,1840008739,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
29059,Missouri,Dallas,polygon,U,37.8435,-93.1676,FALSE,TRUE,America/Chicago,3,65767,1840010851,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
29061,Missouri,Daviess,polygon,U,39.9106,-93.9642,FALSE,TRUE,America/Chicago,3,64640,1840008391,a:poor,dense,moderately educated,low employment,low mortality,best
29065,Missouri,Dent,polygon,U,37.6398,-91.5346,FALSE,TRUE,America/Chicago,3,65560,1840009878,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
29067,Missouri,Douglas,polygon,U,36.9546,-92.6661,FALSE,TRUE,America/Chicago,3,65608,1840007647,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
29069,Missouri,Dunklin,polygon,U,36.0404,-90.1158,FALSE,TRUE,America/Chicago,3,63855,1840007667,b:middle,dense,less educated,medium employment,high mortality,best
29071,Missouri,Franklin,polygon,U,38.3361,-90.9711,FALSE,TRUE,America/Chicago,3,63077,1840012863,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
29073,Missouri,Gasconade,polygon,U,38.6983,-91.4342,FALSE,TRUE,America/Chicago,3,65041,1840007473,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
29075,Missouri,Gentry,polygon,U,40.2166,-94.5381,FALSE,TRUE,America/Chicago,3,64489,1840009436,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
29077,Missouri,Greene,polygon,U,37.1193,-93.3683,FALSE,TRUE,America/Chicago,3,65619,1840007616,c:rich,highly dense,highly educated,high employment,medium mortality,best
29079,Missouri,Grundy,polygon,U,40.0819,-93.603,FALSE,TRUE,America/Chicago,3,64683,1840010490,a:poor,dense,moderately educated,low employment,low mortality,best
29081,Missouri,Harrison,polygon,U,40.2684,-94.0281,FALSE,TRUE,America/Chicago,3,64424,1840007230,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
29083,Missouri,Henry,polygon,U,38.4331,-93.9342,FALSE,FALSE,America/Chicago,3,64788,1840025664,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
29085,Missouri,Hickory,polygon,U,37.9426,-93.4027,FALSE,TRUE,America/Chicago,3,65779,1840010840,a:poor,dense,moderately educated,medium employment,medium mortality,good agriculture
29087,Missouri,Holt,polygon,U,39.9861,-95.1433,FALSE,TRUE,America/Chicago,3,64473,1840009456,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
29089,Missouri,Howard,polygon,U,39.0112,-92.755,FALSE,TRUE,America/Chicago,3,65250 65274,1840008518,c:rich,dense,moderately educated,high employment,high mortality,good agriculture
29091,Missouri,Howell,polygon,U,36.6311,-91.9602,FALSE,FALSE,America/Chicago,3,65775,1840025743,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
29093,Missouri,Iron,polygon,U,37.2837,-90.6354,FALSE,TRUE,America/Chicago,3,63636,1840012994,b:middle,dense,highly educated,medium employment,high mortality,low agriculture
29095,Missouri,Jackson,polygon,U,39.1363,-94.1307,FALSE,TRUE,America/Chicago,3,64088 64066,1840008539,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
29097,Missouri,Jasper,polygon,U,37.0711,-94.4573,FALSE,TRUE,America/Chicago,3,64804 64801,1840013016,c:rich,dense,highly educated,high employment,high mortality,best
29099,Missouri,Jefferson,polygon,U,38.3655,-90.3645,FALSE,TRUE,America/Chicago,3,63053 63052,1840008653,c:rich,dense,highly educated,high employment,high mortality,best
29101,Missouri,Johnson,polygon,U,38.5833,-93.6952,FALSE,TRUE,America/Chicago,3,64761,1840008578,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
29103,Missouri,Knox,polygon,U,40.149,-92.3034,FALSE,TRUE,America/Chicago,3,63547,1840007254,b:middle,dense,moderately educated,medium employment,medium mortality,best
29105,Missouri,Laclede,polygon,U,37.5486,-92.5961,FALSE,TRUE,America/Chicago,3,65536,1840012982,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
29107,Missouri,Lafayette,polygon,U,38.9877,-93.5683,FALSE,TRUE,America/Chicago,3,64020,1840007385,a:poor,highly dense,highly educated,low employment,medium mortality,low agriculture
29109,Missouri,Lawrence,polygon,U,36.9674,-93.7183,FALSE,TRUE,America/Chicago,3,65605,1840007636,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
29111,Missouri,Lewis,polygon,U,40.1295,-91.5266,FALSE,TRUE,America/Chicago,3,63435,1840007258,a:poor,highly dense,moderately educated,low employment,low mortality,best
29113,Missouri,Lincoln,polygon,U,39.1682,-90.7879,FALSE,TRUE,America/Chicago,3,63343,1840008540,b:middle,highly dense,highly educated,medium employment,medium mortality,best
29115,Missouri,Linn,polygon,U,39.8767,-93.1868,FALSE,TRUE,America/Chicago,3,64653,1840009487,b:middle,moderately dense,moderately educated,medium employment,high mortality,best
29117,Missouri,Livingston,polygon,U,39.6713,-93.6341,FALSE,FALSE,America/Chicago,3,64638,1840025586,c:rich,moderately dense,moderately educated,high employment,high mortality,best
29119,Missouri,McDonald,polygon,U,36.5746,-94.3912,FALSE,TRUE,America/Chicago,3,64854 64856 64831,1840009946,b:middle,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
29121,Missouri,Macon,polygon,U,39.7509,-92.5646,FALSE,TRUE,America/Chicago,3,63532,1840007272,b:middle,dense,moderately educated,medium employment,medium mortality,low agriculture
29123,Missouri,Madison,polygon,U,37.4872,-90.296,FALSE,FALSE,America/Chicago,3,63645,1840025727,b:middle,moderately dense,moderately educated,medium employment,high mortality,good agriculture
29125,Missouri,Maries,polygon,U,38.1875,-91.9501,FALSE,TRUE,America/Chicago,3,65582,1840010816,a:poor,dense,moderately educated,low employment,medium mortality,good agriculture
29127,Missouri,Marion,polygon,U,39.7985,-91.5272,FALSE,TRUE,America/Chicago,3,63461,1840009525,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
29129,Missouri,Mercer,polygon,U,40.3966,-93.5884,FALSE,TRUE,America/Chicago,3,64673,1840009415,a:poor,dense,moderately educated,low employment,low mortality,best
29131,Missouri,Miller,polygon,U,38.3512,-92.5766,FALSE,TRUE,America/Chicago,3,65026,1840008659,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
29133,Missouri,Mississippi,polygon,U,36.7789,-89.3841,FALSE,TRUE,America/Chicago,3,63845,1840008790,a:poor,highly dense,less educated,low employment,low mortality,best
29135,Missouri,Moniteau,polygon,U,38.6611,-92.6661,FALSE,TRUE,America/Chicago,3,65025,1840007436,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
29137,Missouri,Monroe,polygon,U,39.4773,-92.0039,FALSE,TRUE,America/Chicago,3,65275,1840009565,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
29139,Missouri,Montgomery,polygon,U,38.9125,-91.5323,FALSE,FALSE,America/Chicago,3,63361,1840025629,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
29141,Missouri,Morgan,polygon,U,38.6696,-92.8763,FALSE,TRUE,America/Chicago,3,65354,1840009650,b:middle,dense,moderately educated,high employment,high mortality,low agriculture
29143,Missouri,New Madrid,polygon,U,36.6111,-89.7061,FALSE,TRUE,America/Chicago,3,63833,1840009944,c:rich,moderately dense,less educated,high employment,high mortality,best
29145,Missouri,Newton,polygon,U,37.0355,-94.5379,FALSE,TRUE,America/Chicago,3,64804,1840010891,c:rich,highly dense,highly educated,high employment,high mortality,best
29147,Missouri,Nodaway,polygon,U,40.288,-95.0795,FALSE,TRUE,America/Chicago,3,64487,1840009417,c:rich,dense,highly educated,high employment,high mortality,best
29149,Missouri,Oregon,polygon,U,36.5974,-91.6461,FALSE,TRUE,America/Chicago,3,65692,1840009938,b:middle,highly dense,moderately educated,medium employment,high mortality,low agriculture
29151,Missouri,Osage,polygon,U,38.4414,-92.0005,FALSE,TRUE,America/Chicago,3,65085 65035,1840010771,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
29153,Missouri,Ozark,polygon,U,36.7857,-92.5685,FALSE,FALSE,America/Chicago,3,65773,1840025753,b:middle,moderately dense,moderately educated,high employment,high mortality,low agriculture
29155,Missouri,Pemiscot,polygon,U,36.3318,-89.8242,FALSE,TRUE,America/Chicago,3,63879,1840007672,c:rich,highly dense,less educated,high employment,high mortality,best
29157,Missouri,Perry,polygon,U,37.7836,-89.918,FALSE,FALSE,America/Chicago,3,63775,1840025715,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
29159,Missouri,Pettis,polygon,U,38.6211,-93.4101,FALSE,TRUE,America/Chicago,3,65332,1840008574,c:rich,highly dense,highly educated,high employment,high mortality,best
29161,Missouri,Phelps,polygon,U,37.7025,-91.8661,FALSE,TRUE,America/Chicago,3,65462,1840008679,c:rich,dense,highly educated,high employment,high mortality,best
29163,Missouri,Pike,polygon,U,39.2622,-90.8287,FALSE,TRUE,America/Chicago,3,63330,1840010626,c:rich,dense,moderately educated,high employment,high mortality,low agriculture
29165,Missouri,Platte,polygon,U,39.1924,-94.622,FALSE,TRUE,America/Chicago,3,64151,1840007357,c:rich,highly dense,highly educated,high employment,high mortality,good agriculture
29167,Missouri,Polk,polygon,U,37.6331,-93.5769,FALSE,TRUE,America/Chicago,3,65649,1840008714,b:middle,highly dense,moderately educated,medium employment,high mortality,best
29169,Missouri,Pulaski,polygon,U,37.7562,-92.1274,TRUE,TRUE,America/Chicago,3,65473,1840073756,a:poor,dense,highly educated,low employment,low mortality,low agriculture
29171,Missouri,Putnam,polygon,U,40.492,-92.7005,FALSE,TRUE,America/Chicago,3,63551,1840012132,b:middle,moderately dense,moderately educated,high employment,high mortality,good agriculture
29173,Missouri,Ralls,polygon,U,39.5844,-91.3987,FALSE,TRUE,America/Chicago,3,63459,1840008448,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
29175,Missouri,Randolph,polygon,U,39.5114,-92.4411,FALSE,TRUE,America/Chicago,3,65239,1840010619,c:rich,dense,moderately educated,high employment,high mortality,low agriculture
29179,Missouri,Reynolds,polygon,U,37.2366,-90.9733,FALSE,TRUE,America/Chicago,3,63638,1840008734,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
29181,Missouri,Ripley,polygon,U,36.6234,-90.8219,FALSE,TRUE,America/Chicago,3,63935,1840007658,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
29189,Missouri,St. Louis,polygon,U,38.5242,-90.3365,FALSE,TRUE,America/Chicago,3,63123,1840008589,c:rich,highly dense,highly educated,high employment,high mortality,good agriculture
29195,Missouri,Saline,polygon,U,39.194,-93.3636,FALSE,TRUE,America/Chicago,3,65339,1840009615,c:rich,dense,moderately educated,high employment,high mortality,good agriculture
29197,Missouri,Schuyler,polygon,U,40.5238,-92.5314,FALSE,TRUE,America/Chicago,3,63548,1840008346,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
29199,Missouri,Scotland,polygon,U,40.467,-91.9736,FALSE,TRUE,America/Chicago,3,63432,1840012116,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
29201,Missouri,Scott,polygon,U,37.0938,-89.5547,FALSE,TRUE,America/Chicago,3,63736,1840013035,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
29203,Missouri,Shannon,polygon,U,36.9817,-91.5749,FALSE,FALSE,America/Chicago,3,65438 65546,1840025737,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
29205,Missouri,Shelby,polygon,U,39.7432,-92.2602,FALSE,TRUE,America/Chicago,3,63437,1840007304,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
29207,Missouri,Stoddard,polygon,U,37.0237,-89.8196,FALSE,TRUE,America/Chicago,3,63735,1840007640,c:rich,dense,moderately educated,high employment,high mortality,best
29209,Missouri,Stone,polygon,U,36.8054,-93.4709,FALSE,TRUE,America/Chicago,3,65656,1840008794,b:middle,dense,highly educated,medium employment,high mortality,low agriculture
29211,Missouri,Sullivan,polygon,U,40.1972,-93.35,FALSE,TRUE,America/Chicago,3,64641,1840012242,c:rich,moderately dense,less educated,high employment,high mortality,best
29213,Missouri,Taney,polygon,U,36.6058,-93.2338,FALSE,TRUE,America/Chicago,3,65672 65673,1840007660,b:middle,dense,highly educated,medium employment,low mortality,low agriculture
29215,Missouri,Texas,polygon,U,37.4992,-91.8617,FALSE,TRUE,America/Chicago,3,65542,1840009892,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
29217,Missouri,Vernon,polygon,U,37.8445,-94.3492,FALSE,TRUE,America/Chicago,3,64772,1840008690,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
29219,Missouri,Warren,polygon,U,38.8262,-91.2322,FALSE,TRUE,America/Chicago,3,63383,1840012807,c:rich,dense,highly educated,high employment,high mortality,best
29221,Missouri,Washington,polygon,U,37.7651,-90.7723,FALSE,TRUE,America/Chicago,3,63631,1840010825,c:rich,dense,moderately educated,high employment,high mortality,best
29223,Missouri,Wayne,polygon,U,37.1284,-90.4472,FALSE,TRUE,America/Chicago,3,63944,1840008776,a:poor,dense,moderately educated,medium employment,medium mortality,low agriculture
29225,Missouri,Webster,polygon,U,37.3886,-92.8304,FALSE,TRUE,America/Chicago,3,65713,1840008743,b:middle,highly dense,moderately educated,high employment,high mortality,low agriculture
29227,Missouri,Worth,polygon,U,40.4045,-94.4465,FALSE,TRUE,America/Chicago,3,64499,1840012145,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
29229,Missouri,Wright,polygon,U,37.1072,-92.4189,FALSE,TRUE,America/Chicago,3,65717,1840008745,b:middle,moderately dense,moderately educated,medium employment,medium mortality,best
29510,Missouri,St. Louis,polygon,U,38.6358,-90.2451,FALSE,TRUE,America/Chicago,1,63110 63111 63112 63113 63115 63116 63118 63120 63139 63107 63106 63104 63103 63102 63101 63109 63108 63155 63137 63143 63147 63150 63156 63157 63158 63160 63163 63164 63166 63169 63177 63178 63179 63180 63182 63188 63197,1840001651,a:poor,highly dense,less educated,low employment,low mortality,good agriculture
30001,Montana,Beaverhead,polygon,U,44.6384,-112.5919,FALSE,TRUE,America/Denver,3,59739,1840021198,b:middle,dense,highly educated,medium employment,medium mortality,good agriculture
30003,Montana,Big Horn,polygon,U,45.6026,-107.4591,FALSE,FALSE,America/Denver,3,59022,1840017405,a:poor,moderately dense,moderately educated,low employment,low mortality,best
30005,Montana,Blaine,polygon,U,48.0272,-108.5518,FALSE,FALSE,America/Denver,3,59524,1840018357,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30007,Montana,Broadwater,polygon,U,46.4684,-111.6652,FALSE,FALSE,America/Denver,3,59647,1840018475,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30009,Montana,Carbon,polygon,U,45.3436,-109.1817,FALSE,FALSE,America/Denver,3,59070,1840023904,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30011,Montana,Carter,polygon,U,45.0205,-104.4129,FALSE,FALSE,America/Denver,3,59311,1840023889,b:middle,moderately dense,moderately educated,medium employment,high mortality,low agriculture
30013,Montana,Cascade,polygon,U,47.3533,-111.1698,FALSE,FALSE,America/Denver,3,59480,1840023806,c:rich,moderately dense,moderately educated,high employment,high mortality,best
30015,Montana,Chouteau,polygon,U,47.7812,-110.9399,FALSE,FALSE,America/Denver,3,59420,1840017320,b:middle,moderately dense,moderately educated,high employment,high mortality,best
30017,Montana,Custer,polygon,U,46.4059,-105.8385,FALSE,TRUE,America/Denver,3,59301,1840019878,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
30019,Montana,Daniels,polygon,U,48.8045,-105.1736,FALSE,TRUE,America/Denver,3,59222,1840021056,b:middle,dense,moderately educated,medium employment,medium mortality,best
30021,Montana,Dawson,polygon,U,47.1102,-104.7069,FALSE,TRUE,America/Denver,3,59330,1840019824,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
30023,Montana,Deer Lodge,polygon,U,46.0607,-113.0679,FALSE,TRUE,America/Denver,3,59756 59711 59762,1840074775,a:poor,moderately dense,moderately educated,low employment,low mortality,low agriculture
30025,Montana,Fallon,polygon,U,46.4184,-104.5186,FALSE,TRUE,America/Denver,3,59344,1840021169,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30027,Montana,Fergus,polygon,U,47.3343,-108.96,FALSE,FALSE,America/Denver,3,59471,1840023803,c:rich,moderately dense,moderately educated,high employment,high mortality,best
30029,Montana,Flathead,polygon,U,48.0858,-114.671,FALSE,FALSE,America/Denver,3,59925,1840023740,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
30031,Montana,Gallatin,polygon,U,45.6828,-111.0549,FALSE,TRUE,America/Denver,3,59718 59715 59719,1840018509,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
30033,Montana,Garfield,polygon,U,47.321,-106.9097,FALSE,TRUE,America/Denver,3,59337,1840021101,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
30035,Montana,Glacier,polygon,U,48.5458,-113.0128,FALSE,FALSE,America/Denver,3,59417,1840032848,a:poor,dense,moderately educated,low employment,low mortality,best
30037,Montana,Golden Valley,polygon,U,46.295,-108.9388,FALSE,TRUE,America/Denver,3,59046,1840021167,a:poor,moderately dense,moderately educated,low employment,low mortality,good agriculture
30039,Montana,Granite,polygon,U,46.476,-113.2355,FALSE,FALSE,America/Denver,3,59837,1840023861,b:middle,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
30041,Montana,Hill,polygon,U,48.5437,-109.8068,FALSE,FALSE,America/Denver,3,59501,1840032827,c:rich,moderately dense,moderately educated,medium employment,medium mortality,best
30043,Montana,Jefferson,polygon,U,45.8709,-112.0975,FALSE,TRUE,America/Denver,3,59759,1840022326,a:poor,highly dense,highly educated,low employment,low mortality,best
30045,Montana,Judith Basin,polygon,U,46.9994,-109.8734,FALSE,TRUE,America/Denver,3,59452,1840019850,a:poor,highly dense,highly educated,low employment,low mortality,best
30047,Montana,Lake,polygon,U,47.5287,-114.1005,FALSE,TRUE,America/Denver,3,59864,1840019801,a:poor,highly dense,moderately educated,medium employment,medium mortality,low agriculture
30049,Montana,Lewis and Clark,polygon,U,46.7289,-112.0627,FALSE,TRUE,America/Denver,3,59602,1840074064,b:middle,moderately dense,highly educated,medium employment,medium mortality,good agriculture
30051,Montana,Liberty,polygon,U,48.5113,-110.9663,FALSE,TRUE,America/Denver,3,59522,1840022278,a:poor,highly dense,moderately educated,low employment,low mortality,best
30053,Montana,Lincoln,polygon,U,48.7723,-114.9008,FALSE,FALSE,America/Denver,3,59918 59934,1840017301,b:middle,moderately dense,moderately educated,medium employment,high mortality,best
30055,Montana,McCone,polygon,U,47.4176,-105.587,FALSE,TRUE,America/Denver,3,59215,1840022288,a:poor,dense,moderately educated,low employment,low mortality,best
30057,Montana,Madison,polygon,U,45.3216,-112.1093,FALSE,FALSE,America/Denver,3,59749 59710,1840017409,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
30059,Montana,Meagher,polygon,U,46.5452,-110.9039,FALSE,TRUE,America/Denver,3,59645,1840021157,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
30061,Montana,Mineral,polygon,U,47.1472,-114.8318,FALSE,FALSE,America/Denver,3,59872,1840032837,a:poor,moderately dense,moderately educated,low employment,low mortality,low agriculture
30063,Montana,Missoula,polygon,U,47.0326,-114.3397,FALSE,FALSE,America/Denver,3,59846,1840023813,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
30065,Montana,Musselshell,polygon,U,46.5987,-107.8683,FALSE,TRUE,America/Denver,3,59054,1840022322,b:middle,moderately dense,moderately educated,medium employment,high mortality,good agriculture
30067,Montana,Park,polygon,U,45.0187,-109.9119,FALSE,FALSE,America/Denver,3,59020,1840023883,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
30071,Montana,Phillips,polygon,U,48.7634,-107.6302,FALSE,FALSE,America/Denver,3,59544,1840023743,b:middle,moderately dense,moderately educated,high employment,high mortality,best
30073,Montana,Pondera,polygon,U,48.2905,-112.8363,FALSE,FALSE,America/Denver,3,59448,1840017316,a:poor,moderately dense,moderately educated,low employment,low mortality,best
30075,Montana,Powder River,polygon,U,45.1051,-105.3116,FALSE,FALSE,America/Denver,3,59314,1840023900,b:middle,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30077,Montana,Powell,polygon,U,46.5587,-112.4639,FALSE,FALSE,America/Denver,3,59728,1840017352,b:middle,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
30079,Montana,Prairie,polygon,U,46.8373,-105.127,FALSE,FALSE,America/Denver,3,59326 59349,1840017367,b:middle,moderately dense,moderately educated,medium employment,medium mortality,best
30081,Montana,Ravalli,polygon,U,46.511,-114.0787,FALSE,TRUE,America/Denver,3,59870,1840022324,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
30083,Montana,Richland,polygon,U,47.7152,-104.168,FALSE,TRUE,America/Denver,3,59270,1840021085,a:poor,highly dense,moderately educated,low employment,low mortality,best
30085,Montana,Roosevelt,polygon,U,48.338,-104.4909,FALSE,TRUE,America/Denver,3,59226,1840021073,b:middle,moderately dense,moderately educated,medium employment,high mortality,best
30087,Montana,Rosebud,polygon,U,45.5977,-106.2975,FALSE,FALSE,America/Denver,3,59003 59004,1840017371,b:middle,moderately dense,moderately educated,low employment,low mortality,good agriculture
30089,Montana,Sanders,polygon,U,47.6946,-114.6408,FALSE,FALSE,America/Denver,3,59845 59848,1840017327,b:middle,moderately dense,moderately educated,high employment,high mortality,low agriculture
30091,Montana,Sheridan,polygon,U,48.871,-104.0551,FALSE,TRUE,America/Denver,3,59275,1840022282,b:middle,moderately dense,moderately educated,medium employment,medium mortality,best
30093,Montana,Silver Bow,polygon,U,46.0366,-112.5396,FALSE,TRUE,America/Denver,3,59701 59703,1840022331,c:rich,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
30095,Montana,Stillwater,polygon,U,45.7071,-109.5471,FALSE,FALSE,America/Denver,3,59069,1840018515,c:rich,moderately dense,moderately educated,medium employment,medium mortality,good agriculture
30097,Montana,Sweet Grass,polygon,U,45.8347,-109.9488,FALSE,TRUE,America/Denver,3,59011,1840018506,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
30099,Montana,Teton,polygon,U,47.6152,-111.9815,FALSE,TRUE,America/Denver,3,59436,1840021088,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
30101,Montana,Toole,polygon,U,48.8777,-111.9062,FALSE,TRUE,America/Denver,3,59482,1840022279,b:middle,moderately dense,moderately educated,medium employment,medium mortality,best
30103,Montana,Treasure,polygon,U,46.2909,-107.2305,FALSE,TRUE,America/Denver,3,59038,1840021178,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
30105,Montana,Valley,polygon,U,48.4036,-107.0582,FALSE,FALSE,America/Denver,3,59241,1840023737,b:middle,moderately dense,moderately educated,medium employment,medium mortality,best
30107,Montana,Wheatland,polygon,U,46.3447,-109.5123,FALSE,FALSE,America/Denver,3,59078,1840023862,b:middle,moderately dense,less educated,medium employment,high mortality,good agriculture
30109,Montana,Wibaux,polygon,U,46.9865,-104.1901,FALSE,TRUE,America/Denver,3,59353,1840022311,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
30111,Montana,Yellowstone,polygon,U,46.0988,-108.8789,FALSE,TRUE,America/Denver,3,59015,1840021177,c:rich,dense,highly educated,high employment,high mortality,good agriculture
31001,Nebraska,Adams,polygon,U,40.4377,-98.4409,FALSE,TRUE,America/Chicago,3,68925,1840012036,c:rich,dense,highly educated,high employment,high mortality,best
31003,Nebraska,Antelope,polygon,U,42.3377,-97.9718,FALSE,TRUE,America/Chicago,3,68720,1840010116,b:middle,moderately dense,highly educated,high employment,medium mortality,best
31011,Nebraska,Boone,polygon,U,41.6873,-97.9987,FALSE,TRUE,America/Chicago,3,68620,1840007049,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
31013,Nebraska,Box Butte,polygon,U,42.3213,-103.0753,FALSE,TRUE,America/Denver,3,69348,1840011188,b:middle,highly dense,highly educated,medium employment,medium mortality,best
31015,Nebraska,Boyd,polygon,U,42.8313,-98.4668,FALSE,TRUE,America/Chicago,3,68746,1840011033,a:poor,dense,highly educated,low employment,low mortality,low agriculture
31017,Nebraska,Brown,polygon,U,42.5485,-99.8574,FALSE,TRUE,America/Chicago,3,69210,1840006919,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
31019,Nebraska,Buffalo,polygon,U,40.9276,-99.3901,FALSE,TRUE,America/Chicago,3,68858,1840011834,c:rich,moderately dense,highly educated,high employment,high mortality,best
31021,Nebraska,Burt,polygon,U,41.936,-96.4717,FALSE,TRUE,America/Chicago,3,68038,1840009193,a:poor,highly dense,highly educated,low employment,low mortality,best
31023,Nebraska,Butler,polygon,U,41.1983,-97.2974,FALSE,TRUE,America/Chicago,3,68658,1840011626,b:middle,highly dense,highly educated,medium employment,medium mortality,best
31025,Nebraska,Cass,polygon,U,40.8691,-96.14,FALSE,TRUE,America/Chicago,3,68463,1840010325,b:middle,highly dense,highly educated,medium employment,medium mortality,best
31027,Nebraska,Cedar,polygon,U,42.4555,-97.4698,FALSE,TRUE,America/Chicago,3,68749,1840011073,c:rich,moderately dense,highly educated,high employment,high mortality,best
31029,Nebraska,Chase,polygon,U,40.455,-101.5355,FALSE,FALSE,America/Denver,3,69027,1840024287,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
31031,Nebraska,Cherry,polygon,U,42.923,-101.6997,FALSE,TRUE,America/Denver,3,69218,1840011041,b:middle,moderately dense,highly educated,high employment,medium mortality,best
31033,Nebraska,Cheyenne,polygon,U,41.4082,-102.9708,FALSE,TRUE,America/Denver,3,69131,1840011642,b:middle,dense,highly educated,medium employment,medium mortality,best
31035,Nebraska,Clay,polygon,U,40.3548,-98.1392,FALSE,TRUE,America/Chicago,3,68934,1840012060,c:rich,dense,highly educated,high employment,high mortality,best
31037,Nebraska,Colfax,polygon,U,41.4367,-97.2152,FALSE,TRUE,America/Chicago,3,68601,1840011448,c:rich,moderately dense,less educated,high employment,high mortality,best
31039,Nebraska,Cuming,polygon,U,41.8378,-96.7062,FALSE,TRUE,America/Chicago,3,68788,1840003222,a:poor,highly dense,moderately educated,low employment,low mortality,best
31041,Nebraska,Custer,polygon,U,41.2863,-99.3824,FALSE,TRUE,America/Chicago,3,68814,1840010211,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
31043,Nebraska,Dakota,polygon,U,42.4507,-96.579,FALSE,TRUE,America/Chicago,3,68743,1840011101,c:rich,dense,less educated,high employment,high mortality,good agriculture
31045,Nebraska,Dawes,polygon,U,42.826,-103.0025,FALSE,TRUE,America/Denver,3,69337,1840006893,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
31047,Nebraska,Dawson,polygon,U,40.7065,-100.2155,FALSE,TRUE,America/Chicago,3,69029,1840011828,c:rich,moderately dense,less educated,high employment,high mortality,good agriculture
